Date,Open,High,Low,Close,Volume,SMA20,SMA50,Signal,Crossover,EMA20,RSI,Daily Return,Month,Dollar Volume,Dollar Volume (M)
2025-05-09 04:00:00+00:00,193.3800048828125,194.69000244140625,191.16000366210935,193.05999755859372,29663100,183.75249938964842,190.23699981689452,-1,0.0,186.90243537661468,55.72037685543859,0.005102018524557161,2025-05,5726758013.580321,5726.758013580321
2025-05-12 04:00:00+00:00,210.7100067138672,211.66000366210935,205.75,208.63999938964844,75205000,184.94099960327145,190.16419982910156,-1,0.0,188.97267956833218,66.51119540612214,0.08070031092964336,2025-05,15690771154.09851,15690.771154098511
2025-05-13 04:00:00+00:00,211.0800018310547,214.83999633789065,210.1000061035156,211.3699951171875,56193700,186.40349960327146,190.2911996459961,-1,0.0,191.10575723965172,67.98351882010542,0.01308471882441209,2025-05,11877662094.6167,11877.662094616699
2025-05-14 04:00:00+00:00,211.4499969482422,211.92999267578125,208.8500061035156,210.25,38492100,187.93649978637694,190.42019958496093,-1,0.0,192.92901845492298,66.68815687844749,-0.005298742220089303,2025-05,8092964025.0,8092.964025
2025-05-15 04:00:00+00:00,206.4499969482422,206.8800048828125,202.6699981689453,205.1699981689453,64347300,189.47849960327147,190.3563995361328,-1,0.0,194.09482604673465,61.00983787634497,-0.024161720956264898,2025-05,13202135423.176575,13202.135423176574
2025-05-16 04:00:00+00:00,206.8500061035156,206.8500061035156,204.3699951171875,205.58999633789065,43318500,191.12749938964845,190.45419952392578,1,2.0,195.1896041697019,61.30320690268849,0.002047074000553817,2025-05,8905850256.362917,8905.850256362917
2025-05-19 04:00:00+00:00,201.6499938964844,206.6199951171875,201.25999450683597,206.16000366210935,34314800,193.06949920654296,190.59239959716797,1,0.0,196.23440412135974,61.72412928517472,0.0027725440652368594,2025-05,7074339293.66455,7074.33929366455
2025-05-20 04:00:00+00:00,204.6300048828125,205.58999633789065,202.6499938964844,204.07000732421875,29470400,194.6139999389648,190.78299987792968,1,0.0,196.98065204544156,59.18217498393787,-0.0101377391383638,2025-05,6014024743.847656,6014.024743847656
2025-05-21 04:00:00+00:00,201.6100006103516,203.4600067138672,200.05999755859372,201.1199951171875,42460900,195.63999938964844,190.87359985351563,1,0.0,197.37487519513166,55.69561802059825,-0.014455883280997672,2025-05,8539736000.671387,8539.736000671386
2025-05-22 04:00:00+00:00,201.3800048828125,205.75999450683597,200.16000366210935,203.1000061035156,38938900,196.46800003051757,190.95779998779298,1,0.0,197.9201257578349,57.505167390808104,0.009844923599835909,2025-05,7908490827.664184,7908.490827664184
2025-05-23 04:00:00+00:00,198.8999938964844,202.3699951171875,197.8500061035156,200.9900054931641,33393500,197.06800003051757,191.09980010986328,1,0.0,198.21249525643768,54.93041031039649,-0.010388973643240984,2025-05,6711759748.435975,6711.759748435975
2025-05-27 04:00:00+00:00,203.08999633789065,206.69000244140625,202.19000244140625,206.0200042724609,34892000,197.9840003967285,191.26120025634765,1,0.0,198.956067543678,59.57693847427353,0.02502611394509313,2025-05,7188449989.074706,7188.449989074706
2025-05-28 04:00:00+00:00,205.9199981689453,207.66000366210935,204.41000366210935,204.72000122070312,28549800,198.85050048828123,191.44080017089843,1,0.0,199.50501360815656,57.91506597743682,-0.00631008166584901,2025-05,5844715090.85083,5844.71509085083
2025-05-29 04:00:00+00:00,208.02999877929688,208.80999755859372,204.22999572753903,205.6999969482422,34650000,199.91450042724608,191.6983999633789,1,0.0,200.09501202149806,58.84700072508878,0.004787005283780621,2025-05,7127504894.256592,7127.504894256592
2025-05-30 04:00:00+00:00,204.83999633789065,205.9900054931641,201.6999969482422,205.00999450683597,51649600,200.65500030517575,191.88779998779296,1,0.0,200.56310559153025,57.87523241852022,-0.0033544115296211263,2025-05,10588684212.280275,10588.684212280275
